make build --directory=src -s
 linking num object lib
 linking object lib
building exec src

100,  0.01
200,  0.03
300,  0.07
400,  0.12
500,  0.19
600,  0.29
700,  0.40
800,  0.51
900,  0.65
1000,  0.82
1100,  1.01
1200,  1.21
1300,  1.41
1400,  1.65
1500,  1.90
1600,  2.17
1700,  2.48
1800,  2.81
1900,  3.13
2000,  3.47
2100,  3.83
2200,  4.23
2300,  4.64
2400,  5.07
2500,  5.53
2600,  6.03
2700,  6.47
2800,  6.99
2900,  7.53
3000,  8.16
3100,  8.82
3200,  9.26
3300,  9.92
3400,  10.51
3500,  11.16
3600,  11.83
3700,  12.53
3800,  13.29
3900,  14.04
4000,  14.78
4100,  15.49
4200,  16.33
4300,  17.53
4400,  17.96
